"poliza","Exp_num_total_reclama","Prima"
838078,0.11506306398946,800
838082,0.155793437389837,1800
838084,0.234812214655635,2000
838088,0.175400002343327,2000
838092,0.131247414906049,1000
838104,0.0907348730913719,300
838105,0.0983192921303607,500
838107,0.335278244909823,2000
838108,0.328474266829257,2000
838115,0.184063763127425,2000
838122,0.299313739110207,2000
838129,0.150150973380201,1800
720201,0.103107478061693,500
735945,0.101417937254236,500
741079,0.120042311940065,1000
742806,0.104251552814254,500
763134,0.0649673104111117,100
767707,0.223974617360279,2000
779205,0.0698412764734597,150
779213,0.116273092534591,800
800776,0.148945270451685,1800
806133,0.125812359483103,1000
808418,0.150744367652252,1800
808516,0.112248520507811,800
808621,0.145992213031498,1800
808649,0.16907922848494,2000
808650,0.100187555336957,500
808651,0.188273317167255,2000
820517,0.175932169213041,2000
824116,0.0779350963352961,200
824136,0.153090225647755,1800
824150,0.0803630467346022,250
835459,0.094023474151006,300
837432,0.241181171086262,2000
837966,0.10930537480589,800
838040,0.0997358090273799,500
838057,0.201288433196187,2000
838121,0.119794546229306,1000
838147,0.108701797904957,800
838149,0.143991178582387,1800
838154,0.0912293243459117,300
838176,0.116526186430978,800
838189,0.170159489103192,2000
838190,0.13674946934687,1800
838198,0.132800175318454,1000
838200,0.168248441083834,2000
838208,0.131487564417652,1000
838219,0.123074778743456,1000
838233,0.14231155776532,1800
838241,0.316801524073444,2000
706603,0.116186061296046,800
722406,0.111207369264159,800
738768,0.0806282440797294,250
749007,0.116231867657684,800
750119,0.212309609049808,2000
750122,0.106968477073382,800
750132,0.101412589061628,500
750147,0.0690846765740037,150
754193,0.205601014346805,2000
777511,0.130251142107518,1000
779223,0.106223517391738,800
779224,0.112853938665614,800
779242,0.113062434783292,800
779244,0.319212965833076,2000
779251,0.129758163884115,1000
779296,0.159329990313124,1800
793772,0.110901468487146,800
807718,0.109076695917517,800
808420,0.0711110490936272,150
808633,0.116084954851198,800
808667,0.107882763551549,800
808679,0.125808904689487,1000
808683,0.144805899059442,1800
808684,0.140173273832551,1800
808688,0.222391664682695,2000
808694,0.16907922848494,2000
808698,0.0942322580806227,300
808703,0.136400211545968,1800
808719,0.113097105694062,800
808741,0.170179340384428,2000
808773,0.270028376922207,2000
818924,0.178223273648391,2000
819495,0.16104875010582,1800
824167,0.106120565824269,800
824206,0.191915212652275,2000
824207,0.115873751310257,800
824209,0.113195178899292,800
826404,0.1548786866244,1800
836738,0.135246301754713,1800
837017,0.115838434833973,800
837074,0.107134939638992,800
838006,0.079325443771453,200
838193,0.121044925477262,1000
838231,0.165103602215016,2000
838238,0.142383659008537,1800
838255,0.118749678396141,1000
838256,0.152277407095475,1800
838257,0.111366110057341,800
838261,0.100649891188972,500
838277,0.307654303512866,2000
838285,0.117988266168834,1000
838286,0.206878367262595,2000
838300,0.116862017067516,800
838308,0.29085284860226,2000
838315,0.058280730229076,100
838327,0.12803865285574,1000
838333,0.181837087129656,2000
838336,0.280612233710651,2000
838339,0.128536435026233,1000
838355,0.123571494313014,1000
838358,0.124766426848585,1000
838359,0.131108526004773,1000
718282,0.108420429437723,800
720227,0.130885642539371,1000
720249,0.167371898637241,2000
720298,0.11143812059112,800
720311,0.10085056786297,500
720387,0.0947276634719341,300
720403,0.104148653486749,500
734334,0.14377828377695,1800
744013,0.10067301002004,500
750054,0.140011758307758,1800
750206,0.10820583644102,800
750261,0.261066977238168,2000
772748,0.0626991555560411,100
779036,0.188872202055369,2000
779303,0.114552927273708,800
779304,0.138688792920328,1800
779310,0.151645879428086,1800
779322,0.155122743208269,1800
779339,0.129728104626338,1000
779352,0.16728570272099,2000
779358,0.131948142644376,1000
779364,0.108399384081771,800
779372,0.135041910249709,1800
779383,0.148755055995891,1800
779404,0.13963973493073,1800
779406,0.0643285895944245,100
779413,0.270028781233584,2000
779422,0.261643541627315,2000
779426,0.161840342748098,1800
793841,0.150235845849427,1800
801685,0.259723104270582,2000
805205,0.101864208119744,500
808661,0.222154394449159,2000
808759,0.270043723720978,2000
808804,0.108932313800642,800
808829,0.0896275353139176,300
808835,0.108825969035356,800
808848,0.13697655006383,1800
808862,0.142747926329517,1800
808874,0.113547241908099,800
808895,0.135887390987733,1800
808904,0.0971361500577723,500
824088,0.0692817979358453,150
824235,0.100023240053832,500
824239,0.184745283518934,2000
824266,0.0793376433453111,200
824287,0.0908301288565582,300
824300,0.131173868362965,1000
838065,0.281089189885937,2000
838226,0.119656301117325,1000
838298,0.139324388378971,1800
838323,0.117558684484697,800
720461,0.0955503052704338,300
720515,0.124725410621394,1000
748883,0.0719270376125013,150
750173,0.130284510660681,1000
750272,0.100693797469733,500
750286,0.0992094490234318,500
750287,0.119245522730474,1000
750294,0.10094222883949,500
750351,0.102320267468883,500
750370,0.274542452104711,2000
765378,0.092285933803176,300
777587,0.108314067512809,800
779155,0.0754369506641513,200
779173,0.129304228427106,1000
779176,0.133339917570034,1000
779423,0.132516005571802,1000
779441,0.103218398093726,500
779464,0.112396678444288,800
779495,0.129240395719363,1000
779499,0.0770742390773354,200
779523,0.132445822037697,1000
779528,0.111019622013263,800
790465,0.0751960529712027,200
793989,0.0813676059283737,250
797455,0.0806399295470989,250
808547,0.130910439848331,1000
808776,0.270028376922207,2000
808906,0.14267785089798,1800
823740,0.164817931354002,2000
824314,0.119775157627349,1000
824331,0.220829155785617,2000
824374,0.137402489374136,1800
827737,0.136552673263077,1800
693294,0.192111289113709,2000
693330,0.115529147846172,800
720611,0.0933896018635402,300
720613,0.114062884546918,800
736038,0.0663752560868263,100
750308,0.117429504270023,800
750372,0.106353557966944,800
750399,0.278946257653087,2000
750407,0.128299805917118,1000
750425,0.10884868677847,800
750447,0.109823902610429,800
750455,0.113998316102836,800
750475,0.132360441456908,1000
765429,0.163343581192444,2000
765454,0.113206455113934,800
794031,0.0683386282118345,150
794076,0.0891791175250042,300
804367,0.123954735614404,1000
808127,0.102476993572515,500
808637,0.113350100929832,800
824282,0.0743426579084767,200
832414,0.253340261940584,2000
838369,0.123985819374534,1000
838372,0.090344705553076,300
838377,0.0822784546254241,250
838378,0.122577830816196,1000
838379,0.161117382887715,1800
838380,0.140156189910354,1800
838390,0.136238748129925,1800
838396,0.137037713091182,1800
838413,0.0621746946851512,100
838422,0.168145495686916,2000
838443,0.103318243696904,500
838444,0.0976184774977764,500
838456,0.20877520992044,2000
838459,0.0808175403435212,250
838479,0.115068797463317,800
693389,0.0848661313172741,250
693429,0.109010305971559,800
706819,0.130226218735104,1000
706833,0.0535553325317885,100
720686,0.110410115018614,800
720699,0.160882615486226,1800
720702,0.10482018966294,500
720728,0.301454975615212,2000
720730,0.0976600124170438,500
720738,0.0952708578346721,300
720763,0.0867985442861327,250
750410,0.295814328135638,2000
750465,0.117821609045083,1000
750523,0.224487489091016,2000
750541,0.13765320972805,1800
750546,0.158550664554189,1800
750557,0.0773855703951637,200
750562,0.116290405428467,800
750594,0.138525002646063,1800
750609,0.114318414112526,800
750610,0.108077189654009,800
750611,0.144493759299869,1800
750619,0.108805598015823,800
750629,0.068393664930052,150
750644,0.0896775285966118,300
750650,0.126854935066004,1000
752761,0.0663488096848018,100
760685,0.148827227416625,1800
763778,0.0803021707505492,250
764330,0.117845236654806,1000
773166,0.113573497881274,800
774669,0.131885488995969,1000
790395,0.1992502037371,2000
796131,0.212874115212188,2000
801875,0.252141514309852,2000
803882,0.218598855484885,2000
806046,0.144912073140719,1800
807479,0.135485746956771,1800
808092,0.142557810459847,1800
808722,0.185484578427671,2000
808930,0.152503784307331,1800
808932,0.177576577034799,2000
808952,0.128614033664738,1000
808963,0.118000185279155,1000
808966,0.110200908974305,800
809005,0.0949645076560441,300
834043,0.120566659987699,1000
834546,0.241020507993491,2000
835084,0.100822011558075,500
836728,0.18714229296523,2000
836860,0.130084612360134,1000
837072,0.0656196856260926,100
837577,0.203399444338213,2000
838094,0.0667681247865011,150
838474,0.145079734409609,1800
838495,0.11506306398946,800
838504,0.141476647874261,1800
838510,0.117250098201605,800
838513,0.172028953465036,2000
838515,0.132567758780527,1000
838529,0.0754593377062685,200
838540,0.178737660319233,2000
838543,0.11506306398946,800
838555,0.18880813405308,2000
838558,0.159362285437783,1800
838567,0.11506306398946,800
838568,0.140955780932594,1800
838574,0.110918100413528,800
838577,0.0785279498513385,200
838582,0.15150250786734,1800
693377,0.0979667421092993,500
693462,0.109763903703114,800
693490,0.110364180695617,800
697856,0.163990427962891,2000
716390,0.117896327484629,1000
720716,0.110762991968527,800
720767,0.15317438071679,1800
720786,0.10246403917999,500
720800,0.102048498483267,500
720811,0.105555624492914,500
720850,0.0983213888712136,500
720864,0.136056872970074,1800
720889,0.137784522358576,1800
738991,0.15872108183116,1800
747931,0.172016163664713,2000
750640,0.125858712217625,1000
779552,0.125014986771336,1000
779561,0.124211310088724,1000
779586,0.240874988287447,2000
779622,0.138630775773078,1800
779631,0.118704784655274,1000
779636,0.181129745229576,2000
788042,0.180737313591184,2000
801182,0.140301054439421,1800
801302,0.0900604516336642,300
806351,0.156315714270404,1800
808855,0.123266286436436,1000
808944,0.119658853224186,1000
808993,0.13321284077628,1000
809047,0.0868333309666694,250
809066,0.115361470321128,800
809104,0.069209364699365,150
809132,0.115873751310257,800
811778,0.0660922941369523,100
820914,0.0935746200772118,300
829659,0.151098429903256,1800
835546,0.143698381853912,1800
835919,0.253845702908629,2000
836538,0.13688412682151,1800
836647,0.166721964459163,2000
836889,0.0908545025082821,300
836998,0.288136037787605,2000
837643,0.167131127607754,2000
838467,0.161631517508283,1800
838596,0.114957816773947,800
838599,0.137197748568722,1800
838632,0.175965562837042,2000
838633,0.195896231282931,2000
838638,0.13242965159965,1000
838641,0.115394825392462,800
838648,0.162501824226324,1800
838649,0.105509194463631,500
838653,0.175333195810106,2000
838663,0.141476647874261,1800
838667,0.0922471381827168,300
838674,0.259317513489349,2000
838675,0.111092795155977,800
838677,0.15710262964114,1800
838692,0.119057016895442,1000
838696,0.10448370888888,500
838702,0.138611451990518,1800
838707,0.120972851359432,1000
693658,0.104163599560018,500
706996,0.0937871333672689,300
719276,0.115745138000897,800
720878,0.115573712829319,800
736392,0.0653944574121117,100
741744,0.124373268400194,1000
745592,0.202120101671197,2000
749160,0.126788363189257,1000
763840,0.123853303636566,1000
765649,0.11221790354855,800
765772,0.135507311612535,1800
765774,0.0573361574942715,100
765780,0.0587279601231348,100
765838,0.11723329246956,800
778596,0.219094827948311,2000
779556,0.143595689996914,1800
779683,0.248819211575701,2000
779717,0.136665343280884,1800
779719,0.130583541589472,1000
779724,0.233058137851585,2000
779731,0.0992550901526251,500
779739,0.0989059026409389,500
779754,0.143921190698409,1800
780734,0.146493180482083,1800
786011,0.272287230386052,2000
791541,0.0720435068114351,150
793724,0.0687519494660994,150
794174,0.082875766978561,250
794179,0.12556529845361,1000
794221,0.120069054597847,1000
794249,0.230654150990101,2000
794430,0.0884328286276472,300
794452,0.0760083184908592,200
794506,0.136668009439902,1800
794520,0.159429425684193,1800
802139,0.107518544609389,800
804669,0.102305625921177,500
806436,0.155608866147468,1800
806743,0.12651563225306,1000
808942,0.195855466539803,2000
809044,0.071421266379308,150
809061,0.10429377683597,500
809167,0.152086621794517,1800
809184,0.0969128700634136,500
809190,0.160312855961117,1800
809200,0.141711465530948,1800
809209,0.100672424488478,500
809233,0.262553864291103,2000
809239,0.159245260960405,1800
823263,0.0753800902339044,200
824493,0.0803960746271289,250
824562,0.129240070018309,1000
824578,0.0552167170471727,100
824585,0.146547586939433,1800
824587,0.0638524008053902,100
824659,0.149562953495943,1800
824704,0.151205905020734,1800
824710,0.138117223394306,1800
824746,0.138418981089949,1800
824765,0.137910638043185,1800
824808,0.273601784899849,2000
824825,0.140127691366072,1800
834048,0.104218374236106,500
835753,0.188687830632344,2000
836276,0.132804104156568,1000
837329,0.12693767542971,1000
838152,0.0794176125510463,200
838167,0.111557392291935,800
838438,0.158647898940029,1800
838658,0.134941880583594,1800
838691,0.101296551509826,500
838704,0.0715037581855344,150
838709,0.166494279385252,2000
838712,0.158944836592623,1800
838713,0.128562928244651,1000
838715,0.146772460810816,1800
838718,0.0779509080461665,200
838719,0.10706926135916,800
838722,0.14687066821862,1800
838724,0.142306284592131,1800
838725,0.103263435517816,500
838726,0.101928173388509,500
838729,0.102114104217906,500
838737,0.119396920210277,1000
838749,0.106313008210107,800
838757,0.11506306398946,800
838761,0.136168369207746,1800
838775,0.233298032042136,2000
838779,0.119794546229306,1000
838780,0.172501699135762,2000
693612,0.111034593995827,800
695533,0.0775284168514733,200
732963,0.0729601008216099,150
741053,0.168525656740413,2000
749111,0.132525399517615,1000
750385,0.114460164578798,800
750573,0.110264273220785,800
750669,0.124420780493507,1000
750685,0.110210144122537,800
750703,0.110768068270726,800
750710,0.110768068270726,800
750740,0.109257987921046,800
750766,0.0976835493752056,500
750845,0.157576725964928,1800
750846,0.112483235812749,800
750865,0.119101068429669,1000
750866,0.143970646206665,1800
765748,0.0972399502391276,500
765851,0.145265000397349,1800
765914,0.121549796589316,1000
765928,0.108356932941814,800
765939,0.0951246143041474,300
765960,0.134024633787249,1000
777741,0.179255762943721,2000
779627,0.110107789717519,800
779732,0.163048059436618,1800
779738,0.146123756633903,1800
779783,0.150178819789198,1800
779786,0.150993955702977,1800
779806,0.118439076540238,1000
779823,0.292616164837798,2000
779833,0.107301054655731,800
779850,0.0688637324556548,150
794593,0.133427450932035,1000
794610,0.0715238956370129,150
794643,0.134772245377088,1800
803832,0.215087853632099,2000
805254,0.106532049053984,800
806740,0.120525814432851,1000
806747,0.104075815205497,500
807132,0.0632912030546568,100
807558,0.13746657327613,1800
807589,0.0989410090469577,500
808517,0.16769612460125,2000
808623,0.11377054420054,800
809006,0.110336060279513,800
809264,0.130968822415185,1000
809271,0.106187190171273,800
809279,0.113450991652523,800
809310,0.171166423556859,2000
809334,0.212861017979329,2000
809341,0.129085245588216,1000
809356,0.140154364117294,1800
809365,0.151054125638392,1800
809376,0.11124176720269,800
811358,0.15994228043954,1800
818855,0.112017544837838,800
822528,0.127836167807067,1000
827419,0.104778277639628,500
828177,0.186938034625736,2000
830529,0.100187555336957,500
834776,0.163550495250513,2000
835337,0.129259342924405,1000
835873,0.121154376844103,1000
837325,0.131253422153674,1000
837403,0.132452589142322,1000
837512,0.209057098171027,2000
838076,0.153695852905213,1800
838311,0.321922264383287,2000
838614,0.13290361105091,1000
838683,0.247416124008925,2000
838732,0.13431608331088,1800
838740,0.129701384963598,1000
838768,0.135767951024374,1800
838769,0.158381528153042,1800
838781,0.124891754681709,1000
838802,0.109363296130871,800
838811,0.312668109663831,2000
838814,0.0630579122322677,100
838828,0.116860755720634,800
838836,0.153489243631548,1800
838841,0.0606906793662785,100
838852,0.13329878397286,1000
838870,0.0849919403371838,250
838877,0.177550136502858,2000
838878,0.200247787006013,2000
838897,0.147680086597322,1800
838898,0.116032903491261,800
838923,0.116556509859,800
838931,0.134809501199625,1800
838932,0.134809501199625,1800
838934,0.134809501199625,1800
838935,0.134809501199625,1800
838936,0.129467641133419,1000
693034,0.108927211065679,800
715741,0.116962659565016,800
720943,0.125593520313431,1000
720998,0.105750510770242,800
721053,0.107192502312541,800
723036,0.0523762348092644,100
736607,0.131061054037272,1000
745693,0.14981852179184,1800
747836,0.106978383170778,800
750757,0.113104580763286,800
750858,0.144896623889357,1800
750897,0.134661076742984,1800
750915,0.127578381161146,1000
750928,0.169366197167329,2000
750941,0.122907430275019,1000
750990,0.133548819638026,1000
765945,0.0628249689804554,100
766055,0.0610477295319178,100
766066,0.102783151933027,500
766072,0.119525407436933,1000
779737,0.144242057437697,1800
779770,0.127504647528147,1000
779863,0.101897192813939,500
779902,0.122441583440481,1000
779908,0.178793394334185,2000
779937,0.129108151671562,1000
779940,0.0995269976504508,500
779950,0.12227758126856,1000
779959,0.241699374175836,2000
779965,0.106349565769051,800
779974,0.0994925315177941,500
789712,0.115904539850072,800
793606,0.101662968947509,500
794472,0.0631834707409705,100
809224,0.125423572424863,1000
809405,0.11245975950512,800
809408,0.128458128055468,1000
809420,0.140344368045469,1800
809436,0.123383591859767,1000
809442,0.272333237454919,2000
809443,0.16554408314386,2000
809463,0.130281064663515,1000
809467,0.124795403516878,1000
809474,0.121609121404307,1000
809481,0.222531286058849,2000
809485,0.164808741935732,2000
809506,0.118986340225337,1000
809528,0.12382147931148,1000
809537,0.110250581668839,800
809541,0.118966894987883,1000
818160,0.230880818994314,2000
826554,0.148473376005141,1800
837862,0.243631416325869,2000
838439,0.0940307758211791,300
838875,0.109014834134685,800
838943,0.132764662019921,1000
693536,0.107667996934254,800
693690,0.0932618681409828,300
721072,0.24713189707717,2000
721087,0.312613584066517,2000
721126,0.0979384550402427,500
721129,0.168048302371444,2000
721139,0.125912314213955,1000
740523,0.0894276151951234,300
750953,0.0992645817472824,500
751042,0.16575779596119,2000
751047,0.103187255849012,500
751048,0.133125432192587,1000
751055,0.259401900585271,2000
751060,0.125451778883199,1000
751081,0.12271582502946,1000
751100,0.070233094188276,150
779832,0.158292599430923,1800
779846,0.0992359199379959,500
779857,0.195874195863377,2000
779864,0.13542025518845,1800
779870,0.110901468487146,800
779963,0.120329961433546,1000
779992,0.197788918796045,2000
780005,0.131948142644376,1000
780023,0.110934445337363,800
780029,0.123172978262244,1000
780058,0.124174909551169,1000
780076,0.29204517577154,2000
780097,0.0982048779272921,500
780105,0.093475476899909,300
791622,0.125674000659561,1000
807979,0.131161035994596,1000
808908,0.0788329694001681,200
809371,0.167810600718433,2000
809527,0.113313904692275,800
818511,0.0999323106290863,500
824870,0.163633557970809,2000
824903,0.144411737438122,1800
829544,0.135312951914855,1800
835252,0.131989227726095,1000
836424,0.110908799461561,800
836602,0.136882418704993,1800
838669,0.0888513606613333,300
838720,0.121043005387886,1000
838866,0.11479432006319,800
721153,0.10767130618534,800
721222,0.115689869715856,800
721249,0.104771907834626,500
739223,0.107740067003632,800
750793,0.0917968244407255,300
751115,0.0916624911677117,300
751144,0.130519771237401,1000
751180,0.135301861571608,1800
751196,0.109140012563208,800
751210,0.0972908525945347,500
751211,0.140060469736853,1800
751214,0.124894223435457,1000
751224,0.109365344402215,800
751233,0.127547732341283,1000
779664,0.114150520441489,800
794715,0.139093130389061,1800
794732,0.129779099941034,1000
794746,0.23371482558194,2000
796272,0.220773127845714,2000
809394,0.2384447871712,2000
822785,0.0768274334689479,200
836711,0.311102148965916,2000
838573,0.0727337266941567,150
838953,0.202964857522326,2000
838959,0.12431825489462,1000
838961,0.156332627369825,1800
838963,0.0781996199218228,200
838978,0.149496920218763,1800
838982,0.122761062332089,1000
838990,0.124167523152292,1000
838991,0.0620349913878341,100
838994,0.145404602204519,1800
838997,0.117155765625297,800
839001,0.343958524516959,2000
839005,0.159374125746537,1800
839010,0.169162017521017,2000
839011,0.0962114541912043,500
839026,0.159362285437783,1800
839041,0.142441280132784,1800
839043,0.125791265277456,1000
839055,0.239614479795714,2000
839070,0.100013675916915,500
839083,0.124406146475361,1000
693950,0.100326644666608,500
693983,0.136110970203626,1800
720622,0.200571201580948,2000
720658,0.158513058356539,1800
721273,0.106412364008527,800
721302,0.0522980986851958,100
721334,0.104486328665713,500
721374,0.304520038719434,2000
785940,0.117628051729019,800
794775,0.112208974005498,800
794821,0.0942397570441667,300
805827,0.185304040635541,2000
805936,0.138101413193213,1800
806001,0.129161498220599,1000
807372,0.122623265727933,1000
809454,0.14605644206463,1800
809472,0.326184157840411,2000
809567,0.119658853224186,1000
809581,0.159676888415422,1800
809594,0.141617837925585,1800
809637,0.10457950203609,500
809650,0.154451276921997,1800
809669,0.135568686745426,1800
809670,0.11377054420054,800
809754,0.105506370360646,500
825136,0.127334316754692,1000
825137,0.061656352758485,100
825138,0.0828249638676935,250
825139,0.0668535083280892,150
825164,0.165204457278953,2000
828113,0.18458264052427,2000
837546,0.156686052040117,1800
839032,0.0990350883142975,500
839104,0.11053640022583,800
839112,0.137484472764741,1800
839123,0.187987381883728,2000
839134,0.117988266168834,1000
839136,0.0815422911118624,250
839151,0.150645011060308,1800
839153,0.0589054809605681,100
839164,0.131568691200891,1000
839167,0.282223046419645,2000
839185,0.173782344213174,2000
839187,0.12544692762877,1000
839194,0.108726286192456,800
839196,0.15579804350034,1800
839204,0.196213996809865,2000
694000,0.105203332121635,500
720120,0.0892289155397126,300
721443,0.101419564751873,500
721446,0.100190182615645,500
721465,0.172331542190007,2000
721487,0.247927321894045,2000
721529,0.118112864485482,1000
721539,0.118126142934915,1000
721542,0.0559177278628138,100
721547,0.123964200842582,1000
721550,0.0775788628043229,200
738671,0.178633199945893,2000
749158,0.170488690428351,2000
777959,0.160156433189277,1800
780136,0.154142260888066,1800
780140,0.0992650679119672,500
780143,0.135760652399231,1800
780163,0.130929307530311,1000
780213,0.102720927863043,500
794888,0.121202929551425,1000
794930,0.102338968953188,500
794937,0.134455940217161,1800
809678,0.0945695108694911,300
809697,0.100712926052161,500
809729,0.116545848344988,800
809731,0.111882327792665,800
809747,0.0804154202295312,250
822950,0.167622240028717,2000
823640,0.125241849601869,1000
825113,0.159358030012904,1800
825232,0.142712109065814,1800
825272,0.121763819968719,1000
835952,0.34254781045304,2000
837198,0.175945105469525,2000
839206,0.117131873785386,800
839230,0.127425420392096,1000
839231,0.140830838701523,1800
839232,0.174071375251379,2000
839247,0.175073159188138,2000
839256,0.17836727816246,2000
839258,0.133653812494547,1000
839281,0.0694012944080786,150
839314,0.188660536166452,2000
839319,0.131979389661352,1000
839323,0.145965432360769,1800
839328,0.153708809260597,1800
693998,0.191012565157728,2000
694035,0.0857764623853181,250
694108,0.0526717010717433,100
694125,0.109442887026692,800
694164,0.127384067015194,1000
694174,0.133529849500801,1000
694185,0.108565476052322,800
717716,0.135236458690711,1800
721326,0.0863443725777125,250
721379,0.140863686652803,1800
734600,0.093248621871317,300
751296,0.0573187726560236,100
751336,0.257262602776551,2000
751358,0.245387149819069,2000
766253,0.0658640737719996,100
780294,0.173310449916326,2000
780315,0.115381941130491,800
780326,0.133856579509194,1000
794975,0.105018059138907,500
795020,0.115575212341926,800
795048,0.135041910249709,1800
795060,0.0582748145122965,100
798569,0.10480348031442,500
807629,0.207497243844179,2000
809763,0.0667488930151443,150
809781,0.261994415965217,2000
809822,0.141617837925585,1800
809827,0.168973144190105,2000
809843,0.098793036849404,500
809852,0.120296894403063,1000
809878,0.109786402084331,800
809895,0.268486434563639,2000
824306,0.135684304115796,1800
825304,0.138677757002635,1800
825321,0.116545848344988,800
825324,0.0593335442460988,100
827853,0.27980584309372,2000
828526,0.170309157069462,2000
830436,0.19790031088031,2000
839335,0.122236437559339,1000
839336,0.122236437559339,1000
839366,0.140961007609856,1800
839379,0.120310228825663,1000
839389,0.248350919819001,2000
839422,0.173999705742023,2000
839425,0.0884024049369874,300
839436,0.13584524237851,1800
839437,0.203553072468645,2000
839444,0.123625859387956,1000
736888,0.118005459508178,1000
751372,0.227394383048072,2000
751402,0.110002828921884,800
751426,0.12535194042307,1000
751429,0.130968400831189,1000
751459,0.30993593117605,2000
766277,0.125103298386132,1000
766478,0.143079954635556,1800
767696,0.150717620283811,1800
780386,0.0876208235453843,300
780426,0.202425381352673,2000
780434,0.143329662134739,1800
780435,0.124276201744933,1000
795079,0.119716535842175,1000
795106,0.0844123677245062,250
795116,0.0819503964499818,250
795140,0.129375656318656,1000
795150,0.119325342485099,1000
803238,0.103180700662823,500
804326,0.126822192667828,1000
809597,0.141442940683778,1800
809779,0.106076172817711,800
809783,0.123196102019371,1000
809956,0.308792472742817,2000
809967,0.148762684615035,1800
809994,0.114717531224634,800
809996,0.141617837925585,1800
810002,0.141617837925585,1800
816846,0.0682993129308538,150
823641,0.125241849601869,1000
825115,0.0802082671767601,250
826355,0.149515017796205,1800
834046,0.115575267316114,800
834586,0.105943684772711,800
837623,0.134162388746354,1000
837790,0.133467917487968,1000
838855,0.0900113426771489,300
838954,0.181567478244343,2000
839307,0.132578099578835,1000
839372,0.0751836587140385,200
839427,0.231241066834926,2000
839435,0.167411261719253,2000
839462,0.138611451990518,1800
839471,0.132903835007751,1000
839473,0.154644455527896,1800
839479,0.170520990844567,2000
839481,0.288359432843583,2000
839488,0.0959702505581912,500
839490,0.130370011324058,1000
839491,0.0773945884161596,200
839510,0.136665519512359,1800
839531,0.168139446168928,2000
839536,0.129721665291613,1000
839537,0.147134658919584,1800
839558,0.103290027789364,500
839561,0.132321000583181,1000
839564,0.113650995481749,800
839567,0.117265282797033,800
839577,0.218019321444623,2000
839585,0.335245445587835,2000
839587,0.128130325758314,1000
721634,0.117445056932509,800
721672,0.254802537850278,2000
751541,0.231038785586374,2000
751585,0.066355853114302,100
766410,0.126842661674851,1000
766545,0.066940396047241,150
766602,0.0490806313865366,100
766608,0.0653588385736357,100
780362,0.185440200348815,2000
780428,0.194995080659362,2000
780497,0.151337517361601,1800
780534,0.103137537478708,500
807107,0.106987479829636,800
807224,0.123458684178074,1000
808727,0.15460329047013,1800
810047,0.123989132202342,1000
810050,0.134787682445424,1800
810065,0.110545777447285,800
810076,0.138922803536524,1800
810080,0.324303117817331,2000
810082,0.127434182174706,1000
810105,0.145219698909115,1800
810141,0.117498322534656,800
810148,0.126030364968839,1000
817383,0.0958658265206765,500
823953,0.0585520275887469,100
833721,0.2399380260087,2000
838048,0.128594886073778,1000
838104,0.165064554319392,2000
838900,0.144547966891355,1800
839472,0.148602911808016,1800
839499,0.169739136280333,2000
694229,0.108138277842811,800
721699,0.128785044012491,1000
721740,0.066237973037138,100
721786,0.128199803514674,1000
721787,0.108420429437723,800
721791,0.0646817199417061,100
721809,0.14016723420695,1800
746538,0.106802292734196,800
751590,0.204445701026304,2000
751628,0.103708322424497,500
751639,0.141740659379313,1800
751647,0.0554146649476044,100
751655,0.147473796818275,1800
751676,0.110718560961584,800
751684,0.256914310174712,2000
751691,0.143557707937648,1800
751698,0.107767409343971,800
751704,0.132094034384027,1000
760715,0.180283151099419,2000
766570,0.120731719671439,1000
777166,0.114038062011551,800
780404,0.12770994136882,1000
780502,0.114915434251669,800
780507,0.127102898175681,1000
780541,0.151130842170737,1800
780568,0.0652795598724885,100
780584,0.228555008556779,2000
780612,0.220843542872528,2000
780628,0.141077902216673,1800
780653,0.112091660953708,800
780674,0.0665818829154411,150
780685,0.119026154074911,1000
791398,0.0761801521979622,200
803669,0.214438636913175,2000
807358,0.151624025996735,1800
809776,0.111943654222298,800
810133,0.101260609306488,500
825353,0.118819563268612,1000
825441,0.139076291488533,1800
825521,0.116083506278355,800
827127,0.100353272948001,500
828413,0.230797033495115,2000
836437,0.124251817119923,1000
837358,0.138198728684111,1800
837603,0.10507217725314,500
708007,0.095170703095064,300
719398,0.141567487352251,1800
737359,0.114236114905938,800
749909,0.0669557574388081,150
750787,0.127641388161873,1000
751685,0.101793567203285,500
751716,0.116782205733057,800
751741,0.120110245252049,1000
751754,0.206383278625997,2000
751801,0.150008820629263,1800
778696,0.130533755127063,1000
780711,0.132137256324771,1000
802494,0.111162882744795,800
807637,0.127994801651106,1000
825617,0.116359598633011,800
838525,0.122545678736513,1000
839443,0.219526173629465,2000
839450,0.17773403879213,2000
839470,0.152923693678539,1800
839539,0.145766971451188,1800
839615,0.203926078337625,2000
839618,0.112466172168398,800
839620,0.0622680391381714,100
839623,0.0735871010878809,200
839636,0.127658213850032,1000
839664,0.129467641133419,1000
839670,0.0944990930989014,300
839685,0.0834082584075756,250
839686,0.109659360334252,800
839694,0.191540723016425,2000
839704,0.0992278206070424,500
839715,0.158443274413267,1800
694372,0.108436573081517,800
694455,0.120673270038375,1000
712379,0.0838412160095489,250
721984,0.104552946967045,500
722063,0.0614628027924799,100
750833,0.134661076742984,1800
751192,0.125103298386132,1000
751194,0.150717620283811,1800
790365,0.0822659391508019,250
795085,0.130214238593893,1000
